date,variables,data
2023-04-01T23:30:00Z,ph,7.70803125633363
2023-04-02T00:00:00Z,temperature,29.44
2023-04-02T00:00:00Z,ph,7.70587677292977
2023-04-02T00:30:00Z,temperature,29.46
2023-04-02T00:30:00Z,ph,7.72279555739167
2023-04-02T01:00:00Z,temperature,29.46
2023-04-02T01:00:00Z,ph,7.70313719562831
2023-04-02T01:30:00Z,temperature,29.46
2023-04-02T01:30:00Z,ph,7.69505841682144
2023-04-02T02:00:00Z,temperature,29.46
2023-04-02T02:00:00Z,ph,7.68913397902974
2023-04-02T02:30:00Z,temperature,29.46
2023-04-02T02:30:00Z,ph,7.68617176013389
2023-04-02T03:00:00Z,temperature,29.46
2023-04-02T03:00:00Z,ph,7.68320954123804
2023-04-02T03:30:00Z,temperature,29.46
2023-04-02T03:30:00Z,ph,7.68078590759598
2023-04-02T04:00:00Z,temperature,29.49
2023-04-02T04:00:00Z,ph,7.67775649983292
2023-04-02T04:30:00Z,temperature,29.49
2023-04-02T04:30:00Z,ph,7.66913998996332
2023-04-02T05:00:00Z,temperature,29.49
2023-04-02T05:00:00Z,ph,7.66402393722824
2023-04-02T05:30:00Z,temperature,29.51
2023-04-02T05:30:00Z,ph,7.65913359294482
2023-04-02T06:00:00Z,temperature,29.51
2023-04-02T06:00:00Z,ph,7.65240238942687
2023-04-02T06:30:00Z,temperature,29.51
2023-04-02T06:30:00Z,ph,7.64944065987897
2023-04-02T07:00:00Z,temperature,29.51
2023-04-02T07:00:00Z,ph,7.64674817847179
2023-04-02T07:30:00Z,temperature,29.51
2023-04-02T07:30:00Z,ph,7.64405569706461
2023-04-02T08:00:00Z,temperature,29.54
2023-04-02T08:00:00Z,ph,7.63914587976553
2023-04-02T08:30:00Z,temperature,29.56
2023-04-02T08:30:00Z,ph,7.63802683822021
2023-04-02T09:00:00Z,temperature,29.59
2023-04-02T09:00:00Z,ph,7.63284925220727
2023-04-02T09:30:00Z,temperature,29.59
2023-04-02T09:30:00Z,ph,7.62908077429971
2023-04-02T10:00:00Z,temperature,29.56
2023-04-02T10:00:00Z,ph,7.62698948778154
2023-04-02T10:30:00Z,temperature,29.59
2023-04-02T10:30:00Z,ph,7.62450476541195
2023-04-02T11:00:00Z,temperature,29.54
2023-04-02T11:00:00Z,ph,7.62218492803339
2023-04-02T11:30:00Z,temperature,29.54
2023-04-02T11:30:00Z,ph,7.62056959929699
2023-04-02T12:00:00Z,temperature,29.51
2023-04-02T12:00:00Z,ph,7.61847712369641
2023-04-02T12:30:00Z,temperature,29.46
2023-04-02T12:30:00Z,ph,7.61723284764866
2023-04-02T13:00:00Z,temperature,29.46
2023-04-02T13:00:00Z,ph,7.61588638451418
2023-04-02T13:30:00Z,temperature,29.46
2023-04-02T13:30:00Z,ph,7.6145399213797
2023-04-02T14:00:00Z,temperature,29.44
2023-04-02T14:00:00Z,ph,7.61269536571271
2023-04-02T14:30:00Z,temperature,29.46
2023-04-02T14:30:00Z,ph,7.61103911723006
2023-04-02T15:00:00Z,temperature,29.46
2023-04-02T15:00:00Z,ph,7.61023123934937
2023-04-02T15:30:00Z,temperature,29.49
2023-04-02T15:30:00Z,ph,7.6088244208761
2023-04-02T16:00:00Z,temperature,29.49
2023-04-02T16:00:00Z,ph,7.60801662307583
2023-04-02T16:30:00Z,temperature,29.49
2023-04-02T16:30:00Z,ph,7.60640102747528
2023-04-02T17:00:00Z,temperature,29.49
2023-04-02T17:00:00Z,ph,7.6061317615418496
2023-04-02T17:30:00Z,temperature,29.46
2023-04-02T17:30:00Z,ph,7.60538397206526
2023-04-02T18:00:00Z,temperature,29.46
2023-04-02T18:00:00Z,ph,7.60430680155767
2023-04-02T18:30:00Z,temperature,29.46
2023-04-02T18:30:00Z,ph,7.60322963105009
2023-04-02T19:00:00Z,temperature,29.46
2023-04-02T19:00:00Z,ph,7.60134458266182
2023-04-02T19:30:00Z,temperature,29.46
2023-04-02T19:30:00Z,ph,7.59972882690045
2023-04-02T20:00:00Z,temperature,29.46
2023-04-02T20:00:00Z,ph,7.59919024164666
2023-04-02T20:30:00Z,temperature,29.46
2023-04-02T20:30:00Z,ph,7.59757448588529
2023-04-02T21:00:00Z,temperature,29.46
2023-04-02T21:00:00Z,ph,7.5967666080046
2023-04-02T21:30:00Z,temperature,29.46
2023-04-02T21:30:00Z,ph,7.59595873012391
2023-04-02T22:00:00Z,temperature,29.46
2023-04-02T22:00:00Z,ph,7.59515085224323
2023-04-02T22:30:00Z,temperature,29.46
2023-04-02T22:30:00Z,ph,7.59434297436254
2023-04-02T23:00:00Z,temperature,29.46
2023-04-02T23:00:00Z,ph,7.59434297436254
2023-04-02T23:30:00Z,temperature,29.46
2023-04-02T23:30:00Z,ph,7.59407368173565
2023-04-03T00:00:00Z,temperature,29.46
2023-04-03T00:00:00Z,ph,7.59353509648186
2023-04-03T00:30:00Z,temperature,29.44
2023-04-03T00:30:00Z,ph,7.5924970838015
2023-04-03T01:00:00Z,temperature,29.41
2023-04-03T01:00:00Z,ph,7.59228649312088
2023-04-03T01:30:00Z,temperature,29.41
2023-04-03T01:30:00Z,ph,7.59120914460977
2023-04-03T02:00:00Z,temperature,29.39
2023-04-03T02:00:00Z,ph,7.59044016156115
2023-04-03T02:30:00Z,temperature,29.39
2023-04-03T02:30:00Z,ph,7.58990145169666
2023-04-03T03:00:00Z,temperature,29.39
2023-04-03T03:00:00Z,ph,7.58990145169666
2023-04-03T03:30:00Z,temperature,29.39
2023-04-03T03:30:00Z,ph,7.58909338689992
2023-04-03T04:00:00Z,temperature,29.39
2023-04-03T04:00:00Z,ph,7.58828532210318
2023-04-03T04:30:00Z,temperature,29.39
2023-04-03T04:30:00Z,ph,7.58747725730644
2023-04-03T05:00:00Z,temperature,29.39
2023-04-03T05:00:00Z,ph,7.5866691925097
2023-04-03T05:30:00Z,temperature,29.39
2023-04-03T05:30:00Z,ph,7.58613048264521
2023-04-03T06:00:00Z,temperature,29.39
2023-04-03T06:00:00Z,ph,7.58532241784847
2023-04-03T06:30:00Z,temperature,29.41
2023-04-03T06:30:00Z,ph,7.58474505354316
2023-04-03T07:00:00Z,temperature,29.39
2023-04-03T07:00:00Z,ph,7.58424499811949
2023-04-03T07:30:00Z,temperature,29.39
2023-04-03T07:30:00Z,ph,7.58370628825499
2023-04-03T08:00:00Z,temperature,29.39
2023-04-03T08:00:00Z,ph,7.5831675783905
2023-04-03T08:30:00Z,temperature,29.39
2023-04-03T08:30:00Z,ph,7.58235951359376
2023-04-03T09:00:00Z,temperature,29.39
2023-04-03T09:00:00Z,ph,7.58155144879702
2023-04-03T09:30:00Z,temperature,29.41
2023-04-03T09:30:00Z,ph,7.58070499662652
2023-04-03T10:00:00Z,temperature,29.39
2023-04-03T10:00:00Z,ph,7.58020467413579
2023-04-03T10:30:00Z,temperature,29.34
2023-04-03T10:30:00Z,ph,7.58030057573482
2023-04-03T11:00:00Z,temperature,29.34
2023-04-03T11:00:00Z,ph,7.58514976590183
2023-04-03T11:30:00Z,temperature,29.34
2023-04-03T11:30:00Z,ph,7.58434156754066
2023-04-03T12:00:00Z,temperature,29.34
2023-04-03T12:00:00Z,ph,7.58757436098533
2023-04-03T12:30:00Z,temperature,29.36
2023-04-03T12:30:00Z,ph,7.61312677178176
2023-04-03T13:00:00Z,temperature,29.36
2023-04-03T13:00:00Z,ph,7.6104329553481
2023-04-03T13:30:00Z,temperature,29.36
2023-04-03T13:30:00Z,ph,7.6271346172368
2023-04-03T14:00:00Z,temperature,29.36
2023-04-03T14:00:00Z,ph,7.63602421146788
2023-04-03T14:30:00Z,temperature,29.39
2023-04-03T14:30:00Z,ph,7.65858695941945
2023-04-03T15:00:00Z,temperature,29.39
2023-04-03T15:00:00Z,ph,7.66855309191256
2023-04-03T15:30:00Z,temperature,29.39
2023-04-03T15:30:00Z,ph,7.6728627708285
2023-04-03T16:00:00Z,temperature,29.39
2023-04-03T16:00:00Z,ph,7.66693696231908
2023-04-03T16:30:00Z,temperature,29.39
2023-04-03T16:30:00Z,ph,7.66262728340315
2023-04-03T17:00:00Z,temperature,29.39
2023-04-03T17:00:00Z,ph,7.65912566928394
2023-04-03T17:30:00Z,temperature,29.39
2023-04-03T17:30:00Z,ph,7.65454663543576
2023-04-03T18:00:00Z,temperature,29.39
2023-04-03T18:00:00Z,ph,7.65319986077453
2023-04-03T18:30:00Z,temperature,29.41
2023-04-03T18:30:00Z,ph,7.65154066123154
2023-04-03T19:00:00Z,temperature,29.39
2023-04-03T19:00:00Z,ph,7.65077566638431
2023-04-03T19:30:00Z,temperature,29.41
2023-04-03T19:30:00Z,ph,7.67120227155917
2023-04-03T20:00:00Z,temperature,29.41
2023-04-03T20:00:00Z,ph,7.65908210080926
2023-04-03T20:30:00Z,temperature,29.39
2023-04-03T20:30:00Z,ph,7.65508534530025
2023-04-03T21:00:00Z,temperature,29.39
2023-04-03T21:00:00Z,ph,7.65158373118105
2023-04-03T21:30:00Z,temperature,29.36
2023-04-03T21:30:00Z,ph,7.64922391199281
2023-04-03T22:00:00Z,temperature,29.36
2023-04-03T22:00:00Z,ph,7.64841576706272
2023-04-03T22:30:00Z,temperature,29.36
2023-04-03T22:30:00Z,ph,7.6548809265035
2023-04-03T23:00:00Z,temperature,29.36
2023-04-03T23:00:00Z,ph,7.65865226951063
2023-04-03T23:30:00Z,temperature,29.36
2023-04-03T23:30:00Z,ph,7.65919103279736
2023-04-04T00:00:00Z,temperature,29.36
2023-04-04T00:00:00Z,ph,7.65676659800706
2023-04-04T00:30:00Z,temperature,29.36
2023-04-04T00:30:00Z,ph,7.6540727815734
2023-04-04T01:00:00Z,temperature,29.36
2023-04-04T01:00:00Z,ph,7.65110958349638
2023-04-04T01:30:00Z,temperature,29.36
2023-04-04T01:30:00Z,ph,7.65110958349638
2023-04-04T02:00:00Z,temperature,29.36
2023-04-04T02:00:00Z,ph,7.65191772842648
2023-04-04T02:30:00Z,temperature,29.36
2023-04-04T02:30:00Z,ph,7.65084020185301
2023-04-04T03:00:00Z,temperature,29.36
2023-04-04T03:00:00Z,ph,7.64841576706272
2023-04-04T03:30:00Z,temperature,29.34
2023-04-04T03:30:00Z,ph,7.64549524353571
2023-04-04T04:00:00Z,temperature,29.34
2023-04-04T04:00:00Z,ph,7.6430706484522
2023-04-04T04:30:00Z,temperature,29.34
2023-04-04T04:30:00Z,ph,7.64091545282242
2023-04-04T05:00:00Z,temperature,29.34
2023-04-04T05:00:00Z,ph,7.63876025719264
2023-04-04T05:30:00Z,temperature,29.36
2023-04-04T05:30:00Z,ph,7.63683235639798
2023-04-04T06:00:00Z,temperature,29.36
2023-04-04T06:00:00Z,ph,7.63467730325105
2023-04-04T06:30:00Z,temperature,29.39
2023-04-04T06:30:00Z,ph,7.63219017605932
2023-04-04T07:00:00Z,temperature,29.39
2023-04-04T07:00:00Z,ph,7.63084340139809
2023-04-04T07:30:00Z,temperature,29.41
2023-04-04T07:30:00Z,ph,7.62891634249838
2023-04-04T08:00:00Z,temperature,29.44
2023-04-04T08:00:00Z,ph,7.62723812868879
2023-04-04T08:30:00Z,temperature,29.44
2023-04-04T08:30:00Z,ph,7.62589157656137
2023-04-04T09:00:00Z,temperature,29.46
2023-04-04T09:00:00Z,ph,7.62477304120173
2023-04-04T09:30:00Z,temperature,29.46
2023-04-04T09:30:00Z,ph,7.62396516332104
2023-04-04T10:00:00Z,temperature,29.49
2023-04-04T10:00:00Z,ph,7.62282624941421
2023-04-04T10:30:00Z,temperature,29.49
2023-04-04T10:30:00Z,ph,7.62174918568051
2023-04-04T11:00:00Z,temperature,29.49
2023-04-04T11:00:00Z,ph,7.6206721219468
2023-04-04T11:30:00Z,temperature,29.49
2023-04-04T11:30:00Z,ph,7.62040285601338
2023-04-04T12:00:00Z,temperature,29.49
2023-04-04T12:00:00Z,ph,7.62013359007995
2023-04-04T12:30:00Z,temperature,29.49
2023-04-04T12:30:00Z,ph,7.61986432414653
2023-04-04T13:00:00Z,temperature,29.46
2023-04-04T13:00:00Z,ph,7.6204643591714
2023-04-04T13:30:00Z,temperature,29.46
2023-04-04T13:30:00Z,ph,7.62154152967898
2023-04-04T14:00:00Z,temperature,29.44
2023-04-04T14:00:00Z,ph,7.62265985145558
2023-04-04T14:30:00Z,temperature,29.44
2023-04-04T14:30:00Z,ph,7.6223905410301
2023-04-04T15:00:00Z,temperature,29.44
2023-04-04T15:00:00Z,ph,7.62158260975365
2023-04-04T15:30:00Z,temperature,29.44
2023-04-04T15:30:00Z,ph,7.6207746784772
2023-04-04T16:00:00Z,temperature,29.44
2023-04-04T16:00:00Z,ph,7.62023605762623
2023-04-04T16:30:00Z,temperature,29.41
2023-04-04T16:30:00Z,ph,7.619758880154
2023-04-04T17:00:00Z,temperature,29.44
2023-04-04T17:00:00Z,ph,7.6191588159243
2023-04-04T17:30:00Z,temperature,29.44
2023-04-04T17:30:00Z,ph,7.61835088464785
2023-04-04T18:00:00Z,temperature,29.44
2023-04-04T18:00:00Z,ph,7.61781226379689
2023-04-04T18:30:00Z,temperature,29.46
2023-04-04T18:30:00Z,ph,7.61750214027555
2023-04-04T19:00:00Z,temperature,29.46
2023-04-04T19:00:00Z,ph,7.61696355502176
2023-04-04T19:30:00Z,temperature,29.46
2023-04-04T19:30:00Z,ph,7.61615567714107
2023-04-04T20:00:00Z,temperature,29.46
2023-04-04T20:00:00Z,ph,7.6148092140066
2023-04-04T20:30:00Z,temperature,29.46
2023-04-04T20:30:00Z,ph,7.61373204349901
2023-04-04T21:00:00Z,temperature,29.46
2023-04-04T21:00:00Z,ph,7.61023123934937
2023-04-04T21:30:00Z,temperature,29.46
2023-04-04T21:30:00Z,ph,7.60753831308042
2023-04-04T22:00:00Z,temperature,29.46
2023-04-04T22:00:00Z,ph,7.60619184994594
2023-04-04T22:30:00Z,temperature,29.46
2023-04-04T22:30:00Z,ph,7.60430680155767
2023-04-04T23:00:00Z,temperature,29.46
2023-04-04T23:00:00Z,ph,7.60322963105009
2023-04-04T23:30:00Z,temperature,29.46
2023-04-04T23:30:00Z,ph,7.6026910457963
2023-04-05T00:00:00Z,temperature,29.46
2023-04-05T00:00:00Z,ph,7.60242175316941
2023-04-05T00:30:00Z,temperature,29.46
2023-04-05T00:30:00Z,ph,7.60188316791561
2023-04-05T01:00:00Z,temperature,29.46
2023-04-05T01:00:00Z,ph,7.60134458266182
2023-04-05T01:30:00Z,temperature,29.44
2023-04-05T01:30:00Z,ph,7.6003070861405
2023-04-05T02:00:00Z,temperature,29.36
2023-04-05T02:00:00Z,ph,7.59965768961346
2023-04-05T02:30:00Z,temperature,29.31
2023-04-05T02:30:00Z,ph,7.59921796407036
2023-04-05T03:00:00Z,temperature,29.29
2023-04-05T03:00:00Z,ph,7.59871870035662
2023-04-05T03:30:00Z,temperature,29.29
2023-04-05T03:30:00Z,ph,7.5984492563667
2023-04-05T04:00:00Z,temperature,29.29
2023-04-05T04:00:00Z,ph,7.59602426045742
2023-04-05T04:30:00Z,temperature,29.29
2023-04-05T04:30:00Z,ph,7.59629370444734
2023-04-05T05:00:00Z,temperature,29.29
2023-04-05T05:00:00Z,ph,7.59629370444734
2023-04-05T05:30:00Z,temperature,29.29
2023-04-05T05:30:00Z,ph,7.59656314843726
2023-04-05T06:00:00Z,temperature,29.29
2023-04-05T06:00:00Z,ph,7.59629370444734
2023-04-05T06:30:00Z,temperature,29.29
2023-04-05T06:30:00Z,ph,7.5957548164675
2023-04-05T07:00:00Z,temperature,29.29
2023-04-05T07:00:00Z,ph,7.5957548164675
2023-04-05T07:30:00Z,temperature,29.31
2023-04-05T07:30:00Z,ph,7.59652370233362
2023-04-05T08:00:00Z,temperature,29.31
2023-04-05T08:00:00Z,ph,7.59544599763893
2023-04-05T08:30:00Z,temperature,29.31
2023-04-05T08:30:00Z,ph,7.59544599763893
2023-04-05T09:00:00Z,temperature,29.31
2023-04-05T09:00:00Z,ph,7.59625427615995
2023-04-05T09:30:00Z,temperature,29.34
2023-04-05T09:30:00Z,ph,7.59808093968052
2023-04-05T10:00:00Z,temperature,29.36
2023-04-05T10:00:00Z,ph,7.59992707125682
2023-04-05T10:30:00Z,temperature,29.36
2023-04-05T10:30:00Z,ph,7.60100459783029
2023-04-05T11:00:00Z,temperature,29.36
2023-04-05T11:00:00Z,ph,7.60181274276039
2023-04-05T11:30:00Z,temperature,29.36
2023-04-05T11:30:00Z,ph,7.60262088769048
2023-04-05T12:00:00Z,temperature,29.39
2023-04-05T12:00:00Z,ph,7.60309984337672
2023-04-05T12:30:00Z,temperature,29.39
2023-04-05T12:30:00Z,ph,7.60336919830897
2023-04-05T13:00:00Z,temperature,29.39
2023-04-05T13:00:00Z,ph,7.60336919830897
2023-04-05T13:30:00Z,temperature,29.39
2023-04-05T13:30:00Z,ph,7.60363855324122
2023-04-05T14:00:00Z,temperature,29.36
2023-04-05T14:00:00Z,ph,7.60342903262058
2023-04-05T14:30:00Z,temperature,29.36
2023-04-05T14:30:00Z,ph,7.60235150604712
2023-04-05T15:00:00Z,temperature,29.36
2023-04-05T15:00:00Z,ph,7.60235150604712
2023-04-05T15:30:00Z,temperature,29.34
2023-04-05T15:30:00Z,ph,7.60239133094008
2023-04-05T16:00:00Z,temperature,29.34
2023-04-05T16:00:00Z,ph,7.60185253203264
2023-04-05T16:30:00Z,temperature,29.34
2023-04-05T16:30:00Z,ph,7.60293012984753
2023-04-05T17:00:00Z,temperature,29.34
2023-04-05T17:00:00Z,ph,7.60346892875497
2023-04-05T17:30:00Z,temperature,29.41
2023-04-05T17:30:00Z,ph,7.60386798961523
2023-04-05T18:00:00Z,temperature,29.46
2023-04-05T18:00:00Z,ph,7.60322963105009
2023-04-05T18:30:00Z,temperature,29.44
2023-04-05T18:30:00Z,ph,7.60380812167178
2023-04-05T19:00:00Z,temperature,29.44
2023-04-05T19:00:00Z,ph,7.60461605294823
2023-04-05T19:30:00Z,temperature,29.44
2023-04-05T19:30:00Z,ph,7.60542398422468
2023-04-05T20:00:00Z,temperature,29.44
2023-04-05T20:00:00Z,ph,7.60623191550113
2023-04-05T20:30:00Z,temperature,29.44
2023-04-05T20:30:00Z,ph,7.60730915720306
2023-04-05T21:00:00Z,temperature,29.51
2023-04-05T21:00:00Z,ph,7.60824569434913
2023-04-05T21:30:00Z,temperature,29.51
2023-04-05T21:30:00Z,ph,7.60905343877128
2023-04-05T22:00:00Z,temperature,29.51
2023-04-05T22:00:00Z,ph,7.60986118319343
2023-04-05T22:30:00Z,temperature,29.51
2023-04-05T22:30:00Z,ph,7.60905343877128
2023-04-05T23:00:00Z,temperature,29.51
2023-04-05T23:00:00Z,ph,7.60824569434913
2023-04-05T23:30:00Z,temperature,29.51
2023-04-05T23:30:00Z,ph,7.60878419063056
2023-04-06T00:00:00Z,temperature,29.51
2023-04-06T00:00:00Z,ph,7.609322686912
2023-04-06T00:30:00Z,temperature,29.49
2023-04-06T00:30:00Z,ph,7.60747809120898
2023-04-06T01:00:00Z,temperature,29.46
2023-04-06T01:00:00Z,ph,7.60565326469215
2023-04-06T01:30:00Z,temperature,29.41
2023-04-06T01:30:00Z,ph,7.60575334950966
2023-04-06T02:00:00Z,temperature,29.39
2023-04-06T02:00:00Z,ph,7.60525468283469
2023-04-06T02:30:00Z,temperature,29.39
2023-04-06T02:30:00Z,ph,7.60606274763143
2023-04-06T03:00:00Z,temperature,29.36
2023-04-06T03:00:00Z,ph,7.60612284905424
2023-04-06T03:30:00Z,temperature,29.36
2023-04-06T03:30:00Z,ph,7.60800852055781
2023-04-06T04:00:00Z,temperature,29.36
2023-04-06T04:00:00Z,ph,7.6088166654879
2023-04-06T04:30:00Z,temperature,29.34
2023-04-06T04:30:00Z,ph,7.6085875183757
2023-04-06T05:00:00Z,temperature,29.36
2023-04-06T05:00:00Z,ph,7.60935542877464
2023-04-06T05:30:00Z,temperature,29.36
2023-04-06T05:30:00Z,ph,7.60935542877464
2023-04-06T06:00:00Z,temperature,29.36
2023-04-06T06:00:00Z,ph,7.60935542877464
2023-04-06T06:30:00Z,temperature,29.36
2023-04-06T06:30:00Z,ph,7.60908604713127
2023-04-06T07:00:00Z,temperature,29.36
2023-04-06T07:00:00Z,ph,7.609624810418
2023-04-06T07:30:00Z,temperature,29.36
2023-04-06T07:30:00Z,ph,7.60693099398434
2023-04-06T08:00:00Z,temperature,29.36
2023-04-06T08:00:00Z,ph,7.60693099398434
2022-10-07T19:00:00Z,do,8.32
2022-10-07T19:30:00Z,do,8.3
2022-10-07T20:00:00Z,do,8.28
2022-10-07T20:30:00Z,do,8.28
2022-10-07T21:00:00Z,do,8.25
2022-10-07T21:30:00Z,do,8.26
2022-10-07T22:00:00Z,do,8.24
2022-10-07T22:30:00Z,do,8.24
2022-10-07T23:00:00Z,do,8.23
2022-10-07T23:30:00Z,do,8.24
2022-10-08T00:00:00Z,do,8.23
2022-10-08T00:30:00Z,do,8.24
2022-10-08T01:00:00Z,do,8.24
2022-10-08T01:30:00Z,do,8.22
2022-10-08T02:00:00Z,do,8.22
2022-10-08T02:30:00Z,do,8.23
2022-10-08T03:00:00Z,do,8.22
2022-10-08T03:30:00Z,do,8.24
2022-10-08T04:00:00Z,do,8.19
2022-10-08T04:30:00Z,do,8.19
2022-10-08T05:00:00Z,do,7.97
2022-10-08T05:30:00Z,do,7.85
2022-10-08T06:00:00Z,do,7.92
2022-10-08T06:30:00Z,do,7.93
2022-10-08T07:00:00Z,do,7.88
2022-10-08T07:30:00Z,do,7.95
2022-10-08T08:00:00Z,do,7.96
2022-10-08T08:30:00Z,do,7.99
2022-10-08T09:00:00Z,do,8.02
2022-10-08T09:30:00Z,do,8
2022-10-08T10:00:00Z,do,8.08
2022-10-08T10:30:00Z,do,8.07
2022-10-08T11:00:00Z,do,8.08
2022-10-08T11:30:00Z,do,8.1
2022-10-08T12:00:00Z,do,8.04
2022-10-08T12:30:00Z,do,8.1
2022-10-08T13:00:00Z,do,8.18
2022-10-08T13:30:00Z,do,8.17
2022-10-08T14:00:00Z,do,8.33
2022-10-08T14:30:00Z,do,8.27
2022-10-08T15:00:00Z,do,8.27
2022-10-08T15:30:00Z,do,8.25
2022-10-08T16:00:00Z,do,8.24
2022-10-08T16:30:00Z,do,8.19
2022-10-08T17:00:00Z,do,8.24
2022-10-08T17:30:00Z,do,8.29
2022-10-08T18:00:00Z,do,8.32
2022-10-08T18:30:00Z,do,8.31
2022-10-08T19:00:00Z,do,8.28
2022-10-08T19:30:00Z,do,8.27
2022-10-08T20:00:00Z,do,8.26
2022-10-08T20:30:00Z,do,8.24
2022-10-08T21:00:00Z,do,8.24
2022-10-08T21:30:00Z,do,8.22
2022-10-08T22:00:00Z,do,8.2
2022-10-08T22:30:00Z,do,8.2
2022-10-08T23:00:00Z,do,8.19
2022-10-08T23:30:00Z,do,8.22
2022-10-09T00:00:00Z,do,8.22
2022-10-09T00:30:00Z,do,8.19
2022-10-09T01:00:00Z,do,8.19
2022-10-09T01:30:00Z,do,8.18
2022-10-09T02:00:00Z,do,8.19
2022-10-09T02:30:00Z,do,8.17
2022-10-09T03:00:00Z,do,8.18
2022-10-09T03:30:00Z,do,8.17
2022-10-09T04:00:00Z,do,8.17
2022-10-09T04:30:00Z,do,8.17
2022-10-09T05:00:00Z,do,8.15
2022-10-09T05:30:00Z,do,8.1
2022-10-09T06:00:00Z,do,8.17
2022-10-09T06:30:00Z,do,8.17
2022-10-09T07:00:00Z,do,8.18
2022-10-09T07:30:00Z,do,8.2
2022-10-09T08:00:00Z,do,8.22
2022-10-09T08:30:00Z,do,8.24
2022-10-09T09:00:00Z,do,8.23
2022-10-09T09:30:00Z,do,8.25
2022-10-09T10:00:00Z,do,8.26
2022-10-09T10:30:00Z,do,8.23
2022-10-09T11:00:00Z,do,8.23
2022-10-09T11:30:00Z,do,8.25
2022-10-09T12:00:00Z,do,8.23
2022-10-09T12:30:00Z,do,8.23
2022-10-09T13:00:00Z,do,8.24
2022-10-09T13:30:00Z,do,8.27
2022-10-09T14:00:00Z,do,8.26
2022-10-09T14:30:00Z,do,8.27
2022-10-09T15:00:00Z,do,8.25
2022-10-09T15:30:00Z,do,8.19
2022-10-09T16:00:00Z,do,8.22
2022-10-09T16:30:00Z,do,8.22
2022-10-09T17:00:00Z,do,8.18
2022-10-09T17:30:00Z,do,8.16
2022-10-09T18:00:00Z,do,8.01
2022-10-09T18:30:00Z,do,8.04
2022-10-09T19:00:00Z,do,8.03
2022-10-09T19:30:00Z,do,8.08
2022-10-09T20:00:00Z,do,8.06
2022-10-09T20:30:00Z,do,8.08
2022-10-09T21:00:00Z,do,8.03
2022-10-09T21:30:00Z,do,8.04
2022-10-09T22:00:00Z,do,8.02
2022-10-09T22:30:00Z,do,8.06
2022-10-09T23:00:00Z,do,8.06
2022-10-09T23:30:00Z,do,8.04
2022-10-10T00:00:00Z,do,8.04
2022-10-10T00:30:00Z,do,8.06
2022-10-10T01:00:00Z,do,8.08
2022-10-10T01:30:00Z,do,8.03
2022-10-10T02:00:00Z,do,8.03
2022-10-10T02:30:00Z,do,8.01
2022-10-10T03:00:00Z,do,8.02
2022-10-10T03:30:00Z,do,7.99
2022-10-10T04:00:00Z,do,7.96
2022-10-10T04:30:00Z,do,8
2022-10-10T05:00:00Z,do,8.02
2022-10-10T05:30:00Z,do,7.76
2022-10-10T06:00:00Z,do,7.99
2022-10-10T06:30:00Z,do,7.83
2022-10-10T07:00:00Z,do,8.02
2022-10-10T07:30:00Z,do,8.07
2022-10-10T08:00:00Z,do,8.02
2022-10-10T08:30:00Z,do,7.95
2022-10-10T09:00:00Z,do,7.99
2022-10-10T09:30:00Z,do,8.1
2022-10-10T10:00:00Z,do,8.09
2022-10-10T10:30:00Z,do,8.07
2022-10-10T11:00:00Z,do,8.04
2022-10-10T11:30:00Z,do,8.09
2022-10-10T12:00:00Z,do,8.07
2022-10-10T12:30:00Z,do,8.11
2022-10-10T13:00:00Z,do,8.03
2022-10-10T13:30:00Z,do,8.09
2022-10-10T14:00:00Z,do,8.13
2022-10-10T14:30:00Z,do,8.11
2022-10-10T15:00:00Z,do,8
2022-10-10T15:30:00Z,do,8.12
2022-10-10T16:00:00Z,do,8.06
2022-10-10T16:30:00Z,do,8.1
2022-10-10T17:00:00Z,do,8.17
2022-10-10T17:30:00Z,do,8.18
2022-10-10T18:00:00Z,do,8.2
2022-10-10T18:30:00Z,do,8.13
2022-10-10T19:00:00Z,do,8.16
2022-10-10T19:30:00Z,do,8.15
2022-10-10T20:00:00Z,do,8.13
2022-10-10T20:30:00Z,do,8.11
2022-10-10T21:00:00Z,do,8.08
2022-10-10T21:30:00Z,do,7.97
2022-10-10T22:00:00Z,do,7.97
2022-10-10T22:30:00Z,do,8.02
2022-10-10T23:00:00Z,do,7.97
2022-10-10T23:30:00Z,do,8
2022-10-11T00:00:00Z,do,8.08
2022-10-11T00:30:00Z,do,8.06
2022-10-11T01:00:00Z,do,8.02
2022-10-11T01:30:00Z,do,8.03
2022-10-11T02:00:00Z,do,8.03
2022-10-11T02:30:00Z,do,8.06
2022-10-11T03:00:00Z,do,8.04
2022-10-11T03:30:00Z,do,8.04
2022-10-11T04:00:00Z,do,8.03
2022-10-11T04:30:00Z,do,8.02
2022-10-11T05:00:00Z,do,8.01
2022-10-11T05:30:00Z,do,7.92
2022-10-11T06:00:00Z,do,7.88
2022-10-11T06:30:00Z,do,7.85
2022-10-11T07:00:00Z,do,7.86
2022-10-11T07:30:00Z,do,7.92
2022-10-11T08:00:00Z,do,7.92
2022-10-11T08:30:00Z,do,7.87
2022-10-11T09:00:00Z,do,7.89
2022-10-11T09:30:00Z,do,7.99
2022-10-11T10:00:00Z,do,7.94
2022-10-11T10:30:00Z,do,7.96
2022-10-11T11:00:00Z,do,8.06
